osm_way_id,street_name,road_type,ward_code,ward_name,status
22652394,Montpelier Terrace,residential,W05001067,Uplands,not_started
22652398,Burman Street,residential,W05001067,Uplands,not_started
22652400,Crole Street,residential,W05001067,Uplands,not_started
22652401,White Street,residential,W05001067,Uplands,not_started
22661553,Park Drive,residential,W05001067,Uplands,not_started
22661554,Eden Avenue,residential,W05001067,Uplands,not_started
22661555,Westfa Road,residential,W05001067,Uplands,not_started
22663182,Goetre Fach Road,tertiary,W05001045,Dunvant_Killay,not_started
22663183,Longford Crescent,residential,W05001065,StThomas,not_started
22663189,Dawlish Close,residential,W05001056,Mumbles,not_started
22663193,Castle Street,residential,W05001056,Mumbles,not_started
22674878,Clydach Road,secondary,W05001042,Clydach,not_started
22677120,Glanmor Park Road,residential,W05001067,Uplands,not_started
22677121,Maple Crescent,residential,W05001067,Uplands,not_started
22677122,Myrtle Grove,residential,W05001067,Uplands,not_started
22677529,Pell Street,residential,W05001041,Castle,not_started
22677530,Horton Street,residential,W05001041,Castle,not_started
22689749,Channel View,residential,W05001064,Sketty,not_started
22689750,Sketty Park Close,residential,W05001064,Sketty,not_started
22689751,Llewelyn Street,residential,W05001064,Sketty,not_started
22689752,Lewis Street,residential,W05001064,Sketty,not_started
22689753,Park View Terrace,residential,W05001064,Sketty,not_started
22690383,Belgrave Lane,residential,W05001067,Uplands,not_started
22724492,Dan Danino Way,residential,W05001055,Morriston,not_started
22724493,Gordon Rowley Way,residential,W05001055,Morriston,not_started
22724495,Cyril Evans Way,residential,W05001055,Morriston,not_started
22724499,Jessop Court,residential,W05001055,Morriston,not_started
22724524,Vicarage Road,tertiary,W05001055,Morriston,not_started
22725230,Chemical Road,tertiary,W05001055,Morriston,not_started
22730163,Langland Villas,residential,W05001056,Mumbles,not_started
22730166,Castle Crescent,residential,W05001056,Mumbles,not_started
22730178,Llwyn y Mor,residential,W05001056,Mumbles,not_started
22731867,Beaconsfield Way,residential,W05001064,Sketty,not_started
22731868,Beaconsfield Court,residential,W05001064,Sketty,not_started
22731871,Glan yr Afon Road,residential,W05001064,Sketty,not_started
22731873,Admirals Walk,residential,W05001064,Sketty,not_started
22731876,Cory Street,residential,W05001064,Sketty,not_started
22732251,Clifflands Close,unclassified,W05001056,Mumbles,not_started
22751207,St. Illtyd's Crescent,residential,W05001065,StThomas,not_started
22751907,Furze Bank,residential,W05001041,Castle,not_started
22751913,Willows Place,residential,W05001041,Castle,not_started
22751937,Verandah Street,pedestrian,W05001041,Castle,not_started
22751944,Page Street,pedestrian,W05001041,Castle,not_started
22752242,Gwydr Crescent,residential,W05001067,Uplands,not_started
22752261,Brunswick Street,tertiary,W05001041,Castle,not_started
22752261,Brunswick Street,tertiary,W05001067,Uplands,not_started
22752375,Ysgol Street,tertiary,W05001065,StThomas,not_started
22752378,Tymawr Street,residential,W05001065,StThomas,not_started
22752388,William Morris Gardens,residential,W05001065,StThomas,not_started
22752391,Crymlyn Street,residential,W05001065,StThomas,not_started
22752392,Pant Street,residential,W05001065,StThomas,not_started
22761636,Wallace Road,residential,W05001065,StThomas,not_started
22761638,Dupre Road,residential,W05001065,StThomas,not_started
22761649,Hoo Street,residential,W05001065,StThomas,not_started
22776218,Ynys-Penllwch Road,secondary,W05001042,Clydach,not_started
22776220,Ffordd Tregof,unclassified,W05001052,Llansamlet,not_started
22779008,Upper Fforest Way,unclassified,W05001052,Llansamlet,not_started
22779012,Riverside Roundabout,secondary,W05001052,Llansamlet,not_started
22817144,Waun Road,residential,W05001055,Morriston,not_started
22874436,Linkside,residential,W05001056,Mumbles,not_started
22874437,Westwinds,residential,W05001056,Mumbles,not_started
22874452,Groves Avenue,residential,W05001056,Mumbles,not_started
22874454,Lansdown,residential,W05001056,Mumbles,not_started
22874563,Bryncerdin Road,residential,W05001056,Mumbles,not_started
22874571,Appledore Place,residential,W05001056,Mumbles,not_started
22874572,Hatherleigh Drive,residential,W05001056,Mumbles,not_started
22883372,Lôn Cynfor,residential,W05001067,Uplands,not_started
22883388,Notts Gardens,residential,W05001067,Uplands,not_started
22883401,Norfolk Street,residential,W05001041,Castle,not_started
22883463,Stanley Place,residential,W05001041,Castle,not_started
22883470,Stanley Terrace,residential,W05001041,Castle,not_started
22883485,Rose Hill,residential,W05001067,Uplands,not_started
22883684,Maes Street,residential,W05001065,StThomas,not_started
22883704,Lewis Street,residential,W05001065,StThomas,not_started
22883730,Sebastopol Street,residential,W05001065,StThomas,not_started
22883757,Inkerman Street,residential,W05001065,StThomas,not_started
22883770,Balaclava Street,residential,W05001065,StThomas,not_started
22884183,Morris Lane,residential,W05001065,StThomas,not_started
22885226,Tir John North Road,unclassified,W05001065,StThomas,not_started
22885375,Rhianfa Lane,residential,W05001067,Uplands,not_started
22885401,Rhondda Street,residential,W05001041,Castle,not_started
22885405,Cromwell Street,residential,W05001067,Uplands,not_started
22885405,Cromwell Street,residential,W05001041,Castle,not_started
22885426,Harcourt Street,residential,W05001041,Castle,not_started
22885440,Primrose Street,residential,W05001041,Castle,not_started
22905793,Tavistock Road,residential,W05001064,Sketty,not_started
22905793,Tavistock Road,residential,W05001067,Uplands,not_started
22905826,Queens Road,residential,W05001064,Sketty,not_started
22905848,Maple Grove,residential,W05001067,Uplands,not_started
22905857,Roger Beck Way,residential,W05001067,Uplands,not_started
22905857,Roger Beck Way,residential,W05001064,Sketty,not_started
22905863,Clarendon Road,residential,W05001064,Sketty,not_started
22905865,Kingston Road,residential,W05001064,Sketty,not_started
22907024,The Causeway,residential,W05001067,Uplands,not_started
22907024,The Causeway,residential,W05001064,Sketty,not_started
229074657,Pont y Lon,tertiary,W05001042,Clydach,not_started
22939875,Thomas Street,residential,W05001065,StThomas,not_started
22943477,Alma Road,unclassified,W05001056,Mumbles,not_started
22943523,Gainsborough Close,residential,W05001064,Sketty,not_started
22945334,Carnglas Road,tertiary,W05001064,Sketty,not_started
22945377,Penyrheol Drive,tertiary,W05001064,Sketty,not_started
22962990,Powys Avenue,tertiary,W05001066,Townhill,not_started
22962991,Dyfed Avenue,residential,W05001066,Townhill,not_started
22962994,Merlin Crescent,residential,W05001066,Townhill,not_started
22963000,Constitution Hill,residential,W05001067,Uplands,not_started
22963000,Constitution Hill,residential,W05001041,Castle,not_started
22963191,Rhyd Y Defaid Drive,residential,W05001064,Sketty,not_started
22964000,Hewson Street,residential,W05001041,Castle,not_started
22964007,Ceiriog Road,residential,W05001066,Townhill,not_started
22964025,Dyfed Close,residential,W05001066,Townhill,not_started
22974101,William Street,residential,W05001041,Castle,not_started
22974103,William Court,residential,W05001041,Castle,not_started
22974106,Clarence Street,residential,W05001041,Castle,not_started
22987393,The Grove,residential,W05001056,Mumbles,not_started
23011281,Hendrefoilan Avenue,residential,W05001064,Sketty,not_started
23016256,Beech Tree Lane,unclassified,W05001064,Sketty,not_started
23016258,Brangwyn Court,residential,W05001064,Sketty,not_started
23035065,Ormsby Terrace,residential,W05001065,StThomas,not_started
23035068,Bay Street,residential,W05001065,StThomas,not_started
23035872,De La Beche Street,primary,W05001041,Castle,not_started
23036170,Oak Ridge,residential,W05001064,Sketty,not_started
23036223,Ebenezer Street,unclassified,W05001041,Castle,not_started
23036336,Birchgrove Road,secondary,W05001042,Clydach,not_started
23036340,Peniel Green Road,primary,W05001052,Llansamlet,not_started
23036373,Heol Saffrwm,residential,W05001055,Morriston,not_started
23036374,Heol Rhosyn,residential,W05001055,Morriston,not_started
23036495,Bronllan,residential,W05001040,Bon-y-maen,not_started
23036496,Wyngarth,residential,W05001040,Bon-y-maen,not_started
23036497,Blaen Cefn,residential,W05001040,Bon-y-maen,not_started
23036498,Cefn Hengoed Road,residential,W05001040,Bon-y-maen,not_started
23042035,Gwynne Terrace,residential,W05001065,StThomas,not_started
23044758,Dunraven Road,residential,W05001064,Sketty,not_started
23044759,Carnglas Avenue,residential,W05001064,Sketty,not_started
23044797,Ivey Place,unclassified,W05001041,Castle,not_started
23105088,Richmond Mews,residential,W05001067,Uplands,not_started
23107884,Vaughan Thomas Lane,residential,W05001067,Uplands,not_started
23107884,Vaughan Thomas Lane,residential,W05001041,Castle,not_started
23107918,Primrose Hill,residential,W05001041,Castle,not_started
23108019,Clifton Hill,residential,W05001041,Castle,not_started
23108034,Croft Street,residential,W05001041,Castle,not_started
23108056,Thomas Row,residential,W05001041,Castle,not_started
23116926,Bridge Road,secondary,W05001050,Landore,not_started
23129033,Crymlyn Road,tertiary,W05001040,Bon-y-maen,not_started
23152232,Upper Strand,residential,W05001041,Castle,not_started
23152232,Upper Strand,residential,W05001050,Landore,not_started
23152234,Cwm Road,residential,W05001050,Landore,not_started
23152234,Cwm Road,residential,W05001041,Castle,not_started
23160088,Little Wind Street,unclassified,W05001041,Castle,not_started
23160094,Salubrious Passage,pedestrian,W05001041,Castle,not_started
23160111,Saint Mary Street,pedestrian,W05001041,Castle,not_started
23162070,Wind Street,pedestrian,W05001041,Castle,not_started
23162135,Tontine Street,unclassified,W05001041,Castle,not_started
23162153,Jockey Street,unclassified,W05001041,Castle,not_started
23170098,Bridge Street,secondary,W05001050,Landore,not_started
23170118,Villiers Street,residential,W05001050,Landore,not_started
23170119,Jersey Street,residential,W05001050,Landore,not_started
23180835,Swan Street,residential,W05001041,Castle,not_started
23180847,Greenhill Street,unclassified,W05001041,Castle,not_started
23180848,Chapel Street,residential,W05001041,Castle,not_started
23211177,Valley Way,tertiary,W05001040,Bon-y-maen,not_started
23211177,Valley Way,tertiary,W05001052,Llansamlet,not_started
23211178,Phoenix Way,tertiary,W05001040,Bon-y-maen,not_started
23211179,Atlantic Close,unclassified,W05001040,Bon-y-maen,not_started
23243128,Clifton Row,residential,W05001041,Castle,not_started
23243163,Graig Terrace,residential,W05001041,Castle,not_started
23243808,Dunvant Road,secondary,W05001045,Dunvant_Killay,not_started
23263314,Windmill Terrace,residential,W05001065,StThomas,not_started
23263358,Lydford Avenue,residential,W05001065,StThomas,not_started
23263363,Kilvey Road,residential,W05001065,StThomas,not_started
23263380,Deepglade Close,residential,W05001065,StThomas,not_started
23263465,New Street,residential,W05001041,Castle,not_started
23263493,Jones Terrace,unclassified,W05001041,Castle,not_started
23263712,Glenroy Avenue,residential,W05001065,StThomas,not_started
23263721,Elmhurst Crescent,residential,W05001065,StThomas,not_started
23275965,The Quadrant,residential,W05001067,Uplands,not_started
23337487,Warwick Place,residential,W05001056,Mumbles,not_started
23339036,Whitestone Lane,unclassified,W05001056,Mumbles,not_started
23339043,School Lane,unclassified,W05001056,Mumbles,not_started
23353646,Brynsyfi Terrace,residential,W05001041,Castle,not_started
23353674,Evans Terrace,residential,W05001041,Castle,not_started
23353681,Short Street,residential,W05001041,Castle,not_started
23353684,Pleasant View Terrace,residential,W05001041,Castle,not_started
23353710,Wordsworth Street,residential,W05001041,Castle,not_started
23353736,Watkin Street,residential,W05001041,Castle,not_started
23353741,Milton Terrace,residential,W05001041,Castle,not_started
23353767,Portia Terrace,residential,W05001041,Castle,not_started
23353881,Hill Street,residential,W05001041,Castle,not_started
23353891,Bryn y Don Road,residential,W05001041,Castle,not_started
23369431,Quarry Street,residential,W05001041,Castle,not_started
23369532,Fullers Row,residential,W05001041,Castle,not_started
23369549,Seaview Terrace,residential,W05001041,Castle,not_started
23481316,Clyne Valley Road,residential,W05001045,Dunvant_Killay,not_started
23481317,The Dell,residential,W05001045,Dunvant_Killay,not_started
23481318,Woodside Avenue,residential,W05001045,Dunvant_Killay,not_started
23481330,Stephenson Road,unclassified,W05001045,Dunvant_Killay,not_started
23481367,Clos Glan yr Afon,residential,W05001064,Sketty,not_started
23481376,Westbourne Grove,residential,W05001064,Sketty,not_started
23481379,Westbourne Road,residential,W05001064,Sketty,not_started
23481391,Prospect Place,residential,W05001064,Sketty,not_started
23481393,Eastbourne Grove,residential,W05001064,Sketty,not_started
23481394,Kimberley Road,residential,W05001064,Sketty,not_started
23481401,Cae Banc,residential,W05001064,Sketty,not_started
23481404,Bryngoleu Terrace,unclassified,W05001064,Sketty,not_started
23481414,Kimberley Close,residential,W05001064,Sketty,not_started
23556039,Olchfa Lane,living_street,W05001045,Dunvant_Killay,not_started
23581915,Firm Street,residential,W05001041,Castle,not_started
23581916,Winston Street,residential,W05001041,Castle,not_started
23581920,Campbell Street,residential,W05001041,Castle,not_started
23581924,Berwick Terrace,residential,W05001041,Castle,not_started
23582172,Wilks Row,unclassified,W05001041,Castle,not_started
23583312,Picton Terrace,residential,W05001041,Castle,not_started
23612350,Pontarddulais Road,primary,W05001060,Penllergaer,not_started
23612562,St. John's Road,tertiary,W05001044,Cwmbwrla,not_started
23612610,Upper Gendros Crescent,tertiary,W05001043,Cockett,not_started
23612737,Llangyfelach Road,secondary,W05001041,Castle,not_started
23612737,Llangyfelach Road,secondary,W05001050,Landore,not_started
23622166,Pobbles Close,unclassified,W05001061,Pennard,not_started
23639878,Woodfield Street,secondary,W05001055,Morriston,not_started
23641945,Gwysfa Road,residential,W05001055,Morriston,not_started
23641946,Bryntawe Hall Close,residential,W05001055,Morriston,not_started
